0.96418,0.99551,0.99706,0.84399,0.68319
0.85325,0.92906,0.77352,0.72761,0.67681
0.91947,0.99264,0.98423,0.65419,0.65585
0.97982,0.99066,0.98771,0.7827,0.68795
0.79581,0.73496,0.59146,0.58683,0.51898
0.89037,0.97522,0.85991,0.72788,0.65496
0.90054,0.75097,0.73514,0.75364,0.60883
0.90489,0.9312,0.79992,0.67283,0.60017
0.89974,0.87665,0.69402,0.77989,0.76013
0.92716,0.85306,0.98115,0.85754,0.55323
0.95261,0.93261,0.92346,0.77482,0.53848
0.858,0.78491,0.76542,0.55038,0.40605
0.98311,0.96369,0.88741,0.76889,0.62085
0.96833,0.85044,0.77742,0.76727,0.79264
0.99522,0.99988,0.87254,0.83744,0.7408
0.92004,0.92758,0.55572,0.52663,0.56742
0.75768,0.71837,0.70212,0.66626,0.64683
0.92385,0.89668,0.82306,0.79551,0.62356
0.95646,1,0.77029,0.818,0.73289
0.8894,0.72309,0.70648,0.52033,0.56177
0.99384,0.95267,0.90936,0.60186,0.59363
0.93541,0.79797,0.8603,0.73193,0.61306
0.93903,0.62784,0.66866,0.68842,0.56596
0.9728,0.65429,0.69421,0.57015,0.57598
0.86275,0.715,0.64864,0.64063,0.56726
0.99432,0.98088,0.99988,0.68611,0.60259
0.87498,0.963,0.88717,0.55148,0.4621
0.99611,0.88367,0.7657,0.74264,0.62154
0.97134,0.9126,0.8049,0.68226,0.59184
0.8896,0.77269,0.73716,0.79909,0.70165
0.98908,0.97146,0.99153,0.83329,0.68764
0.82917,0.86536,0.81258,0.6787,0.34919
0.96568,0.9539,0.82935,0.86875,0.74911
0.78667,0.74518,0.75377,0.60703,0.65202
0.99338,0.82779,0.74969,0.75391,0.60552
0.92162,0.99958,0.77938,0.65795,0.53952
0.90272,0.85747,0.84381,0.78724,0.71135
0.98635,0.99998,0.99992,0.70137,0.6305
0.90306,0.84239,0.90327,0.7082,0.68975
0.9921,0.80188,0.82452,0.77835,0.73186
0.98743,0.83146,0.71704,0.5542,0.5767
0.99937,0.85228,0.76608,0.81249,0.66281
0.99921,1,0.99912,0.91333,0.7176
0.7945,0.75996,0.8333,0.66983,0.6032
0.97395,0.79809,0.74325,0.49677,0.5088
0.81675,0.88891,0.74283,0.62262,0.58327
0.98729,0.96813,0.86363,0.75143,0.50823
0.9131,0.69188,0.62528,0.58192,0.45959
0.96013,0.85486,0.85577,0.77895,0.67654
0.99929,0.99988,1,0.73529,0.70422
1,0.96519,0.87713,0.72535,0.67133
0.98417,0.90224,0.87541,0.82745,0.72346
0.99949,0.70022,0.76491,0.60189,0.50719
0.94803,0.97313,0.83355,0.73227,0.66153
0.99854,0.99706,0.67186,0.67083,0.59327
0.93697,0.92334,0.85787,0.66081,0.65407
0.88415,0.81273,0.71197,0.54376,0.6537
0.99898,0.81472,0.69119,0.52101,0.52869
1,0.99972,0.82185,0.66073,0.59808
0.99503,0.92863,0.88715,0.73892,0.5872
0.93899,0.74644,0.64648,0.77917,0.70484
0.66074,0.80758,0.75625,0.66941,0.50386
0.89282,0.76722,0.73397,0.55355,0.55167
0.99816,0.99336,0.80774,0.6266,0.62072
NaN,0.82951,0.8029,0.63524,0.58976
0.93838,0.98378,0.99346,0.8479,0.70309
0.92166,0.96981,0.92847,0.69874,0.79052
1,0.91635,0.90485,0.75166,0.71901
0.91943,0.71852,0.60565,0.5341,0.46765
0.77098,0.93129,0.83889,0.66785,0.64642
0.99803,0.98767,0.9665,0.77712,0.60821
0.99242,0.86054,0.76425,0.7423,0.6388
0.75514,0.87189,0.91148,0.69557,0.73158
0.80884,0.99968,0.65438,0.74065,0.71933
0.88819,0.76288,0.69149,0.7041,0.62766
0.99339,0.87964,0.90475,0.8185,0.75442
0.91602,0.89525,0.89037,0.64505,0.63671
0.99689,0.96201,0.99837,0.68146,0.69584
0.8177,0.72416,0.72945,0.58476,0.63957
0.92654,0.93445,0.82113,0.9019,0.61404
0.96846,0.93673,0.90483,0.7414,0.61394
0.9897,0.93125,0.76668,0.6819,0.54179
0.95322,0.98946,0.85821,0.65426,0.5946
0.8168,0.87946,0.80254,0.71899,0.60187
0.96635,0.85412,0.79643,0.76861,0.68479
0.92452,0.92193,0.76888,0.78099,0.67048
0.85896,0.9226,0.91871,0.69553,0.59188
0.8711,0.83806,0.80094,0.64456,0.67589
0.95198,0.7943,0.69702,0.63646,0.57999
0.97532,0.98082,0.9003,0.7281,0.69782
0.92494,0.90555,0.86504,0.67335,0.57057
0.98747,0.99999,0.99416,0.78617,0.56138
0.87181,0.99117,0.98166,0.52555,0.57857
0.90351,0.83615,0.78735,0.68051,0.5022
0.83172,0.70547,0.72718,0.6491,0.64531
0.73165,0.94676,0.76566,0.64686,0.68566
0.99235,0.8519,0.94848,0.6395,0.66058
0.92542,0.95977,0.85257,0.70937,0.60006
0.99888,0.99997,0.91133,0.61085,0.50603
0.90036,0.99481,0.96453,0.7696,0.74713
